회사명,거래소코드,회계년도,,,
(주)신성이엔지,11930,19-Dec,,,
(주)신원,9270,11-Dec,,,
(주)신원,9270,12-Dec,,,
(주)신원,9270,13-Dec,,,
(주)신원,9270,14-Dec,,,
(주)신원,9270,15-Dec,,,
(주)신원,9270,16-Dec,,,
(주)신원,9270,17-Dec,,,
(주)신원,9270,18-Dec,,,
(주)신원,9270,19-Dec,,,
(주)신화다이나믹스,1770,11-Dec,,,
(주)신화다이나믹스,1770,12-Dec,,,
(주)신화다이나믹스,1770,13-Dec,,,
(주)신화다이나믹스,1770,14-Dec,,,
(주)신화다이나믹스,1770,15-Dec,,,
(주)신화다이나믹스,1770,16-Dec,,,
(주)신화다이나믹스,1770,17-Dec,,,
(주)신화다이나믹스,1770,18-Dec,,,
(주)신화다이나믹스,1770,19-Dec,,,
(주)신화콘텍,187270,14-Dec,,,
(주)신화콘텍,187270,15-Dec,,,
(주)신화콘텍,187270,16-Dec,,,
(주)신화콘텍,187270,17-Dec,,,
(주)신화콘텍,187270,18-Dec,,,
(주)신화콘텍,187270,19-Dec,,,
(주)싸이토젠,217330,18-Dec,,,
(주)싸이토젠,217330,19-Dec,,,
(주)쌍방울,102280,11-Dec,,,
(주)쌍방울,102280,12-Dec,,,
(주)쌍방울,102280,13-Dec,,,
(주)쌍방울,102280,14-Dec,,,
(주)쌍방울,102280,15-Dec,,,
(주)쌍방울,102280,16-Dec,,,
(주)쌍방울,102280,17-Dec,,,
(주)쌍방울,102280,18-Dec,,,
(주)쌍방울,102280,19-Dec,,,
(주)썸에이지,208640,14-Dec,,,
(주)썸에이지,208640,15-Dec,,,
(주)썸에이지,208640,16-Dec,,,
(주)썸에이지,208640,17-Dec,,,
(주)썸에이지,208640,18-Dec,,,
(주)썸에이지,208640,19-Dec,,,
(주)쎄노텍,222420,15-Dec,,,
(주)쎄노텍,222420,16-Dec,,,
(주)쎄노텍,222420,17-Dec,,,
(주)쎄노텍,222420,18-Dec,,,
(주)쎄노텍,222420,19-Dec,,,
(주)쎌마테라퓨틱스,15540,11-Dec,,,
(주)쎌마테라퓨틱스,15540,12-Dec,,,
(주)쎌마테라퓨틱스,15540,13-Dec,,,
(주)쎌마테라퓨틱스,15540,14-Dec,,,
(주)쎌마테라퓨틱스,15540,15-Dec,,,
(주)쎌마테라퓨틱스,15540,16-Dec,,,
(주)쎌마테라퓨틱스,15540,17-Dec,,,
(주)쎌마테라퓨틱스,15540,18-Dec,,,
(주)쎌마테라퓨틱스,15540,19-Dec,,,
(주)쏠리드,50890,11-Dec,,,
(주)쏠리드,50890,12-Dec,,,
(주)쏠리드,50890,13-Dec,,,
(주)쏠리드,50890,14-Dec,,,
(주)쏠리드,50890,15-Dec,,,
(주)쏠리드,50890,16-Dec,,,
(주)쏠리드,50890,17-Dec,,,
(주)쏠리드,50890,18-Dec,,,
(주)쏠리드,50890,19-Dec,,,
(주)씨아이테크,4920,11-Dec,,,
(주)씨아이테크,4920,12-Dec,,,
(주)씨아이테크,4920,13-Dec,,,
(주)씨아이테크,4920,14-Dec,,,
(주)씨아이테크,4920,15-Dec,,,
(주)씨아이테크,4920,16-Dec,,,
(주)씨아이테크,4920,17-Dec,,,
(주)씨아이테크,4920,18-Dec,,,
(주)씨아이테크,4920,19-Dec,,,
(주)씨에스,65770,11-Dec,,,
(주)씨에스,65770,12-Dec,,,
(주)씨에스,65770,13-Dec,,,
(주)씨에스,65770,14-Dec,,,
(주)씨에스,65770,15-Dec,,,
(주)씨에스,65770,16-Dec,,,
(주)씨에스,65770,17-Dec,,,
(주)씨에스,65770,18-Dec,,,
(주)씨에스,65770,19-Dec,,,
(주)씨에스에이코스믹,83660,11-Dec,,,
(주)씨에스에이코스믹,83660,12-Dec,,,
(주)씨에스에이코스믹,83660,13-Dec,,,
(주)씨에스에이코스믹,83660,14-Dec,,,
(주)씨에스에이코스믹,83660,15-Dec,,,
(주)씨에스에이코스믹,83660,16-Dec,,,
(주)씨에스에이코스믹,83660,17-Dec,,,
(주)씨에스에이코스믹,83660,18-Dec,,,
(주)씨에스에이코스믹,83660,19-Dec,,,
(주)씨엔플러스,115530,11-Dec,,,
(주)씨엔플러스,115530,12-Dec,,,
(주)씨엔플러스,115530,13-Dec,,,
(주)씨엔플러스,115530,14-Dec,,,
(주)씨엔플러스,115530,15-Dec,,,
(주)씨엔플러스,115530,16-Dec,,,
(주)씨엔플러스,115530,17-Dec,,,
(주)씨엔플러스,115530,18-Dec,,,
(주)씨엔플러스,115530,19-Dec,,,
(주)씨유메디칼시스템,115480,11-Dec,,,
(주)씨유메디칼시스템,115480,12-Dec,,,
(주)씨유메디칼시스템,115480,13-Dec,,,
(주)씨유메디칼시스템,115480,14-Dec,,,
(주)씨유메디칼시스템,115480,15-Dec,,,
(주)씨유메디칼시스템,115480,16-Dec,,,
(주)씨유메디칼시스템,115480,17-Dec,,,
(주)씨유메디칼시스템,115480,18-Dec,,,
(주)씨유메디칼시스템,115480,19-Dec,,,
(주)씨티씨바이오,60590,11-Dec,,,
(주)씨티씨바이오,60590,12-Dec,,,
(주)씨티씨바이오,60590,13-Dec,,,
(주)씨티씨바이오,60590,14-Dec,,,
(주)씨티씨바이오,60590,15-Dec,,,
(주)씨티씨바이오,60590,16-Dec,,,
(주)씨티씨바이오,60590,17-Dec,,,
(주)씨티씨바이오,60590,18-Dec,,,
(주)씨티씨바이오,60590,19-Dec,,,
(주)아가방앤컴퍼니,13990,11-Dec,,,
(주)아가방앤컴퍼니,13990,12-Dec,,,
(주)아가방앤컴퍼니,13990,13-Dec,,,
(주)아가방앤컴퍼니,13990,14-Dec,,,
(주)아가방앤컴퍼니,13990,15-Dec,,,
(주)아가방앤컴퍼니,13990,16-Dec,,,
(주)아가방앤컴퍼니,13990,17-Dec,,,
(주)아가방앤컴퍼니,13990,18-Dec,,,
(주)아가방앤컴퍼니,13990,19-Dec,,,
(주)아나패스,123860,11-Dec,,,
(주)아나패스,123860,12-Dec,,,
(주)아나패스,123860,13-Dec,,,
(주)아나패스,123860,14-Dec,,,
(주)아나패스,123860,15-Dec,,,
(주)아나패스,123860,16-Dec,,,
(주)아나패스,123860,17-Dec,,,
(주)아나패스,123860,18-Dec,,,
(주)아나패스,123860,19-Dec,,,
(주)아리온테크놀로지,58220,11-Dec,,,
(주)아리온테크놀로지,58220,12-Dec,,,
(주)아리온테크놀로지,58220,13-Dec,,,
(주)아리온테크놀로지,58220,14-Dec,,,
(주)아리온테크놀로지,58220,15-Dec,,,
(주)아리온테크놀로지,58220,16-Dec,,,
(주)아리온테크놀로지,58220,17-Dec,,,
(주)아리온테크놀로지,58220,18-Dec,,,
(주)아리온테크놀로지,58220,19-Dec,,,
(주)아미노로직스,74430,11-Dec,,,
(주)아미노로직스,74430,12-Dec,,,
(주)아미노로직스,74430,13-Dec,,,
(주)아미노로직스,74430,14-Dec,,,
(주)아미노로직스,74430,15-Dec,,,
(주)아미노로직스,74430,16-Dec,,,
(주)아미노로직스,74430,17-Dec,,,
(주)아미노로직스,74430,18-Dec,,,
(주)아미노로직스,74430,19-Dec,,,
(주)아센디오,12170,11-Dec,,,
(주)아센디오,12170,12-Dec,,,
(주)아센디오,12170,13-Dec,,,
(주)아센디오,12170,14-Dec,,,
(주)아센디오,12170,15-Dec,,,
(주)아센디오,12170,16-Dec,,,
(주)아센디오,12170,17-Dec,,,
(주)아센디오,12170,18-Dec,,,
(주)아센디오,12170,19-Dec,,,
(주)아스타,246720,17-Dec,,,
(주)아스타,246720,18-Dec,,,
(주)아스타,246720,19-Dec,,,
(주)아이씨디,40910,11-Sep,,,
(주)아이씨디,40910,12-Sep,,,
(주)아이씨디,40910,13-Sep,,,
(주)아이씨디,40910,14-Sep,,,
(주)아이씨디,40910,15-Sep,,,
(주)아이씨디,40910,16-Dec,,,
(주)아이씨디,40910,17-Dec,,,
(주)아이씨디,40910,18-Dec,,,
(주)아이씨디,40910,19-Dec,,,
(주)아이앤씨테크놀로지,52860,11-Dec,,,
(주)아이앤씨테크놀로지,52860,12-Dec,,,
(주)아이앤씨테크놀로지,52860,13-Dec,,,
(주)아이앤씨테크놀로지,52860,14-Dec,,,
(주)아이앤씨테크놀로지,52860,15-Dec,,,
(주)아이앤씨테크놀로지,52860,16-Dec,,,
(주)아이앤씨테크놀로지,52860,17-Dec,,,
(주)아이앤씨테크놀로지,52860,18-Dec,,,
(주)아이앤씨테크놀로지,52860,19-Dec,,,
(주)아이에스이커머스,69920,11-Dec,,,
(주)아이에스이커머스,69920,12-Dec,,,
(주)아이에스이커머스,69920,13-Dec,,,
(주)아이에스이커머스,69920,14-Dec,,,
(주)아이에스이커머스,69920,15-Dec,,,
(주)아이에스이커머스,69920,16-Dec,,,
(주)아이에스이커머스,69920,17-Dec,,,
(주)아이에스이커머스,69920,18-Dec,,,
(주)아이에스이커머스,69920,19-Dec,,,
(주)아이에이,38880,11-Dec,,,
(주)아이에이,38880,12-Dec,,,
(주)아이에이,38880,13-Dec,,,
(주)아이에이,38880,14-Dec,,,
(주)아이에이,38880,15-Dec,,,
(주)아이에이,38880,16-Dec,,,
(주)아이에이,38880,17-Dec,,,
(주)아이에이,38880,18-Dec,,,
(주)아이에이,38880,19-Dec,,,
(주)아이에이치큐,3560,11-Dec,,,
(주)아이에이치큐,3560,12-Dec,,,
(주)아이에이치큐,3560,13-Dec,,,
(주)아이에이치큐,3560,14-Dec,,,
(주)아이에이치큐,3560,15-Dec,,,
(주)아이에이치큐,3560,16-Dec,,,
(주)아이에이치큐,3560,17-Dec,,,
(주)아이에이치큐,3560,18-Dec,,,
(주)아이에이치큐,3560,19-Dec,,,
(주)아이엠,101390,11-Dec,,,
(주)아이엠,101390,12-Dec,,,
(주)아이엠,101390,13-Dec,,,
(주)아이엠,101390,14-Dec,,,
(주)아이엠,101390,15-Dec,,,
(주)아이엠,101390,16-Dec,,,
(주)아이엠,101390,17-Dec,,,
(주)아이엠,101390,18-Dec,,,
(주)아이엠,101390,19-Dec,,,
(주)아이오케이컴퍼니,78860,11-Dec,,,
(주)아이오케이컴퍼니,78860,12-Dec,,,
(주)아이오케이컴퍼니,78860,13-Dec,,,
(주)아이오케이컴퍼니,78860,14-Dec,,,
(주)아이오케이컴퍼니,78860,15-Dec,,,
(주)아이오케이컴퍼니,78860,16-Dec,,,
(주)아이오케이컴퍼니,78860,17-Dec,,,
(주)아이오케이컴퍼니,78860,18-Dec,,,
(주)아이오케이컴퍼니,78860,19-Dec,,,
(주)아이윈,90150,11-Dec,,,
(주)아이윈,90150,12-Dec,,,
(주)아이윈,90150,13-Dec,,,
(주)아이윈,90150,14-Dec,,,
(주)아이윈,90150,15-Dec,,,
(주)아이윈,90150,16-Dec,,,
(주)아이윈,90150,17-Dec,,,
(주)아이윈,90150,18-Dec,,,
(주)아이윈,90150,19-Dec,,,
(주)아이컴포넌트,59100,11-Dec,,,
(주)아이컴포넌트,59100,12-Dec,,,
(주)아이컴포넌트,59100,13-Dec,,,
(주)아이컴포넌트,59100,14-Dec,,,
(주)아이컴포넌트,59100,15-Dec,,,
(주)아이컴포넌트,59100,16-Dec,,,
(주)아이컴포넌트,59100,17-Dec,,,
(주)아이컴포넌트,59100,18-Dec,,,
(주)아이컴포넌트,59100,19-Dec,,,
(주)아이톡시,52770,11-Dec,,,
(주)아이톡시,52770,12-Dec,,,
(주)아이톡시,52770,13-Dec,,,
(주)아이톡시,52770,14-Dec,,,
(주)아이톡시,52770,15-Dec,,,
(주)아이톡시,52770,16-Dec,,,
(주)아이톡시,52770,17-Dec,,,
(주)아이톡시,52770,18-Dec,,,
(주)아이톡시,52770,19-Dec,,,
(주)아이티엑스에이아이,99520,11-Dec,,,
(주)아이티엑스에이아이,99520,12-Dec,,,
(주)아이티엑스에이아이,99520,13-Dec,,,
(주)아이티엑스에이아이,99520,14-Dec,,,
(주)아이티엑스에이아이,99520,15-Dec,,,
(주)아이티엑스에이아이,99520,16-Dec,,,
(주)아이티엑스에이아이,99520,17-Dec,,,
(주)아이티엑스에이아이,99520,18-Dec,,,
(주)아이티엑스에이아이,99520,19-Dec,,,
(주)안트로젠,65660,16-Dec,,,
(주)안트로젠,65660,17-Dec,,,
(주)안트로젠,65660,18-Dec,,,
(주)안트로젠,65660,19-Dec,,,
(주)알루코,1780,11-Dec,,,
(주)알루코,1780,12-Dec,,,
(주)알루코,1780,13-Dec,,,
(주)알루코,1780,14-Dec,,,
(주)알루코,1780,15-Dec,,,
(주)알루코,1780,16-Dec,,,
(주)알루코,1780,17-Dec,,,
(주)알루코,1780,18-Dec,,,
(주)알루코,1780,19-Dec,,,
(주)알에프세미,96610,11-Dec,,,
(주)알에프세미,96610,12-Dec,,,
(주)알에프세미,96610,13-Dec,,,
(주)알에프세미,96610,14-Dec,,,
(주)알에프세미,96610,15-Dec,,,
(주)알에프세미,96610,16-Dec,,,
(주)알에프세미,96610,17-Dec,,,
(주)알에프세미,96610,18-Dec,,,
(주)알에프세미,96610,19-Dec,,,
(주)알테오젠,196170,14-Dec,,,
(주)알테오젠,196170,15-Dec,,,
(주)알테오젠,196170,16-Dec,,,
(주)알테오젠,196170,17-Dec,,,
(주)알테오젠,196170,18-Dec,,,
(주)알테오젠,196170,19-Dec,,,
(주)알톤스포츠,123750,11-Dec,,,
(주)알톤스포츠,123750,12-Dec,,,
(주)알톤스포츠,123750,13-Dec,,,
(주)알톤스포츠,123750,14-Dec,,,
(주)알톤스포츠,123750,15-Dec,,,
(주)알톤스포츠,123750,16-Dec,,,
(주)알톤스포츠,123750,17-Dec,,,
(주)알톤스포츠,123750,18-Dec,,,
(주)알톤스포츠,123750,19-Dec,,,
(주)알파홀딩스,117670,11-Dec,,,
(주)알파홀딩스,117670,12-Dec,,,
(주)알파홀딩스,117670,13-Dec,,,
(주)알파홀딩스,117670,14-Dec,,,
(주)알파홀딩스,117670,15-Dec,,,
(주)알파홀딩스,117670,16-Dec,,,
(주)알파홀딩스,117670,17-Dec,,,
(주)알파홀딩스,117670,18-Dec,,,
(주)알파홀딩스,117670,19-Dec,,,
(주)액션스퀘어,205500,14-Dec,,,
(주)액션스퀘어,205500,15-Dec,,,
(주)액션스퀘어,205500,16-Dec,,,
(주)액션스퀘어,205500,17-Dec,,,
(주)액션스퀘어,205500,18-Dec,,,
(주)액션스퀘어,205500,19-Dec,,,
(주)앤씨앤,92600,11-Dec,,,
(주)앤씨앤,92600,12-Dec,,,
(주)앤씨앤,92600,13-Dec,,,
(주)앤씨앤,92600,14-Dec,,,
(주)앤씨앤,92600,15-Dec,,,
(주)앤씨앤,92600,16-Dec,,,
(주)앤씨앤,92600,17-Dec,,,
(주)앤씨앤,92600,18-Dec,,,
(주)앤씨앤,92600,19-Dec,,,
(주)어스앤에어로스페이스,263540,17-Dec,,,
(주)어스앤에어로스페이스,263540,18-Dec,,,
(주)어스앤에어로스페이스,263540,19-Dec,,,
(주)에스디시스템,121890,11-Dec,,,
(주)에스디시스템,121890,12-Dec,,,
(주)에스디시스템,121890,13-Dec,,,
(주)에스디시스템,121890,14-Dec,,,
(주)에스디시스템,121890,15-Dec,,,
(주)에스디시스템,121890,16-Dec,,,
(주)에스디시스템,121890,17-Dec,,,
(주)에스디시스템,121890,18-Dec,,,
(주)에스디시스템,121890,19-Dec,,,
(주)에스앤더블류,103230,11-Dec,,,
(주)에스앤더블류,103230,12-Dec,,,
(주)에스앤더블류,103230,13-Dec,,,
(주)에스앤더블류,103230,14-Dec,,,
(주)에스앤더블류,103230,15-Dec,,,
(주)에스앤더블류,103230,16-Dec,,,
(주)에스앤더블류,103230,17-Dec,,,
(주)에스앤더블류,103230,18-Dec,,,
(주)에스앤더블류,103230,19-Dec,,,
(주)에스앤에스텍,101490,11-Dec,,,
(주)에스앤에스텍,101490,12-Dec,,,
(주)에스앤에스텍,101490,13-Dec,,,
(주)에스앤에스텍,101490,14-Dec,,,
(주)에스앤에스텍,101490,15-Dec,,,
(주)에스앤에스텍,101490,16-Dec,,,
(주)에스앤에스텍,101490,17-Dec,,,
(주)에스앤에스텍,101490,18-Dec,,,
(주)에스앤에스텍,101490,19-Dec,,,
(주)에스에너지,95910,11-Dec,,,
(주)에스에너지,95910,12-Dec,,,
(주)에스에너지,95910,13-Dec,,,
(주)에스에너지,95910,14-Dec,,,
(주)에스에너지,95910,15-Dec,,,
(주)에스에너지,95910,16-Dec,,,
(주)에스에너지,95910,17-Dec,,,
(주)에스에너지,95910,18-Dec,,,
(주)에스에너지,95910,19-Dec,,,
(주)에스에이티,60540,11-Dec,,,
(주)에스에이티,60540,12-Dec,,,
(주)에스에이티,60540,13-Dec,,,
(주)에스에이티,60540,14-Dec,,,
(주)에스에이티,60540,15-Dec,,,
(주)에스에이티,60540,16-Dec,,,
(주)에스에이티,60540,17-Dec,,,
(주)에스에이티,60540,18-Dec,,,
(주)에스에이티,60540,19-Dec,,,
(주)에스엘바이오닉스,214310,15-Dec,,,
(주)에스엘바이오닉스,214310,16-Dec,,,
(주)에스엘바이오닉스,214310,17-Dec,,,
(주)에스엘바이오닉스,214310,18-Dec,,,
(주)에스엘바이오닉스,214310,19-Dec,,,
(주)에스엠라이프디자인그룹,63440,11-Dec,,,
(주)에스엠라이프디자인그룹,63440,12-Dec,,,
(주)에스엠라이프디자인그룹,63440,13-Dec,,,
(주)에스엠라이프디자인그룹,63440,14-Dec,,,
(주)에스엠라이프디자인그룹,63440,15-Dec,,,
(주)에스엠라이프디자인그룹,63440,16-Dec,,,
(주)에스엠라이프디자인그룹,63440,17-Dec,,,
(주)에스엠라이프디자인그룹,63440,18-Dec,,,
(주)에스엠라이프디자인그룹,63440,19-Dec,,,
(주)에스엠벡셀,10580,11-Dec,,,
(주)에스엠벡셀,10580,12-Dec,,,
(주)에스엠벡셀,10580,13-Dec,,,
(주)에스엠벡셀,10580,14-Dec,,,
(주)에스엠벡셀,10580,15-Dec,,,
(주)에스엠벡셀,10580,16-Dec,,,
(주)에스엠벡셀,10580,17-Dec,,,
(주)에스엠벡셀,10580,18-Dec,,,
(주)에스엠벡셀,10580,19-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,11-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,12-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,13-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,14-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,15-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,16-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,17-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,18-Dec,,,
(주)에스엠컬처앤콘텐츠,48550,19-Dec,,,
(주)에스지글로벌,1380,11-Dec,,,
(주)에스지글로벌,1380,12-Dec,,,
(주)에스지글로벌,1380,13-Dec,,,
(주)에스지글로벌,1380,14-Dec,,,
(주)에스지글로벌,1380,15-Dec,,,
(주)에스지글로벌,1380,16-Dec,,,
(주)에스지글로벌,1380,17-Dec,,,
(주)에스지글로벌,1380,18-Dec,,,
(주)에스지글로벌,1380,19-Dec,,,
(주)에스지세계물산,4060,11-Dec,,,
(주)에스지세계물산,4060,12-Dec,,,
(주)에스지세계물산,4060,13-Dec,,,
(주)에스지세계물산,4060,14-Dec,,,
(주)에스지세계물산,4060,15-Dec,,,
(주)에스지세계물산,4060,16-Dec,,,
(주)에스지세계물산,4060,17-Dec,,,
(주)에스지세계물산,4060,18-Dec,,,
(주)에스지세계물산,4060,19-Dec,,,
(주)에스지엔지,40610,11-Dec,,,
(주)에스지엔지,40610,12-Dec,,,
(주)에스지엔지,40610,13-Dec,,,
(주)에스지엔지,40610,14-Dec,,,
(주)에스지엔지,40610,15-Dec,,,
(주)에스지엔지,40610,16-Dec,,,
(주)에스지엔지,40610,17-Dec,,,
(주)에스지엔지,40610,18-Dec,,,
(주)에스지엔지,40610,19-Dec,,,
(주)에스텍파마,41910,11-Dec,,,
(주)에스텍파마,41910,12-Dec,,,
(주)에스텍파마,41910,13-Dec,,,
(주)에스텍파마,41910,14-Dec,,,
(주)에스텍파마,41910,15-Dec,,,
(주)에스텍파마,41910,16-Dec,,,
(주)에스텍파마,41910,17-Dec,,,
(주)에스텍파마,41910,18-Dec,,,
(주)에스텍파마,41910,19-Dec,,,
(주)에스티오,98660,11-Dec,,,
(주)에스티오,98660,12-Dec,,,
(주)에스티오,98660,13-Dec,,,
(주)에스티오,98660,14-Dec,,,
(주)에스티오,98660,15-Dec,,,
(주)에스티오,98660,16-Dec,,,
(주)에스티오,98660,17-Dec,,,
(주)에스티오,98660,18-Dec,,,
(주)에스티오,98660,19-Dec,,,
(주)에스티큐브,52020,11-Dec,,,
(주)에스티큐브,52020,12-Dec,,,
(주)에스티큐브,52020,13-Dec,,,
(주)에스티큐브,52020,14-Dec,,,
(주)에스티큐브,52020,15-Dec,,,
(주)에스티큐브,52020,16-Dec,,,
(주)에스티큐브,52020,17-Dec,,,
(주)에스티큐브,52020,18-Dec,,,
(주)에스티큐브,52020,19-Dec,,,
(주)에스폴리텍,50760,11-Dec,,,
(주)에스폴리텍,50760,12-Dec,,,
(주)에스폴리텍,50760,13-Dec,,,
(주)에스폴리텍,50760,14-Dec,,,
(주)에스폴리텍,50760,15-Dec,,,
(주)에스폴리텍,50760,16-Dec,,,
(주)에스폴리텍,50760,17-Dec,,,
(주)에스폴리텍,50760,18-Dec,,,
(주)에스폴리텍,50760,19-Dec,,,
(주)에쎈테크,43340,11-Dec,,,
(주)에쎈테크,43340,12-Dec,,,
(주)에쎈테크,43340,13-Dec,,,
(주)에쎈테크,43340,14-Dec,,,
(주)에쎈테크,43340,15-Dec,,,
(주)에쎈테크,43340,16-Dec,,,
(주)에쎈테크,43340,17-Dec,,,
(주)에쎈테크,43340,18-Dec,,,
(주)에쎈테크,43340,19-Dec,,,
(주)에이디칩스,54630,11-Dec,,,
(주)에이디칩스,54630,12-Dec,,,
(주)에이디칩스,54630,13-Dec,,,
(주)에이디칩스,54630,14-Dec,,,
(주)에이디칩스,54630,15-Dec,,,
(주)에이디칩스,54630,16-Dec,,,
(주)에이디칩스,54630,17-Dec,,,
(주)에이디칩스,54630,18-Dec,,,
(주)에이디칩스,54630,19-Dec,,,
(주)에이디테크놀로지,200710,14-Dec,,,
(주)에이디테크놀로지,200710,15-Dec,,,
(주)에이디테크놀로지,200710,16-Dec,,,
(주)에이디테크놀로지,200710,17-Dec,,,
(주)에이디테크놀로지,200710,18-Dec,,,
(주)에이디테크놀로지,200710,19-Dec,,,
(주)에이루트,96690,11-Dec,,,
(주)에이루트,96690,12-Dec,,,
(주)에이루트,96690,13-Dec,,,
(주)에이루트,96690,14-Dec,,,
(주)에이루트,96690,15-Dec,,,
(주)에이루트,96690,16-Dec,,,
(주)에이루트,96690,17-Dec,,,
(주)에이루트,96690,18-Dec,,,
(주)에이루트,96690,19-Dec,,,
(주)에이비프로바이오,195990,15-Dec,,,
(주)에이비프로바이오,195990,16-Dec,,,
(주)에이비프로바이오,195990,17-Dec,,,
(주)에이비프로바이오,195990,18-Dec,,,
(주)에이비프로바이오,195990,19-Dec,,,
(주)에이스테크놀로지,88800,11-Dec,,,
(주)에이스테크놀로지,88800,12-Dec,,,
(주)에이스테크놀로지,88800,13-Dec,,,
(주)에이스테크놀로지,88800,14-Dec,,,
(주)에이스테크놀로지,88800,15-Dec,,,
(주)에이스테크놀로지,88800,16-Dec,,,
(주)에이스테크놀로지,88800,17-Dec,,,
(주)에이스테크놀로지,88800,18-Dec,,,
(주)에이스테크놀로지,88800,19-Dec,,,
(주)에이엔피,15260,11-Dec,,,
(주)에이엔피,15260,12-Dec,,,
(주)에이엔피,15260,13-Dec,,,
(주)에이엔피,15260,14-Dec,,,
(주)에이엔피,15260,15-Dec,,,
(주)에이엔피,15260,16-Dec,,,
(주)에이엔피,15260,17-Dec,,,
(주)에이엔피,15260,18-Dec,,,
(주)에이엔피,15260,19-Dec,,,
(주)에이트원,230980,16-Dec,,,
(주)에이트원,230980,17-Dec,,,
(주)에이트원,230980,18-Dec,,,
(주)에이트원,230980,19-Dec,,,
(주)에이티세미콘,89530,11-Dec,,,
(주)에이티세미콘,89530,12-Dec,,,
(주)에이티세미콘,89530,13-Dec,,,
(주)에이티세미콘,89530,14-Dec,,,
(주)에이티세미콘,89530,15-Dec,,,
(주)에이티세미콘,89530,16-Dec,,,
(주)에이티세미콘,89530,17-Dec,,,
(주)에이티세미콘,89530,18-Dec,,,
(주)에이티세미콘,89530,19-Dec,,,
(주)에이팩트,200470,14-Dec,,,
(주)에이팩트,200470,15-Dec,,,
(주)에이팩트,200470,16-Dec,,,
(주)에이팩트,200470,17-Dec,,,
(주)에이팩트,200470,18-Dec,,,
(주)에이팩트,200470,19-Dec,,,
(주)에이프로젠,7460,11-Dec,,,
(주)에이프로젠,7460,12-Dec,,,
(주)에이프로젠,7460,13-Dec,,,
(주)에이프로젠,7460,14-Dec,,,
(주)에이프로젠,7460,15-Dec,,,
(주)에이프로젠,7460,16-Dec,,,
(주)에이프로젠,7460,17-Dec,,,
(주)에이프로젠,7460,18-Dec,,,
(주)에이프로젠,7460,19-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,11-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,12-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,13-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,14-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,15-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,16-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,18-Dec,,,
(주)에이프로젠헬스케어앤게임즈,109960,19-Dec,,,
(주)에프알텍,73540,11-Dec,,,
(주)에프알텍,73540,12-Dec,,,
(주)에프알텍,73540,13-Dec,,,
(주)에프알텍,73540,14-Dec,,,
(주)에프알텍,73540,15-Dec,,,
(주)에프알텍,73540,16-Dec,,,
(주)에프알텍,73540,17-Dec,,,
(주)에프알텍,73540,18-Dec,,,
(주)에프알텍,73540,19-Dec,,,
(주)에프앤리퍼블릭,64090,11-Dec,,,
(주)에프앤리퍼블릭,64090,12-Dec,,,
(주)에프앤리퍼블릭,64090,13-Dec,,,
(주)에프앤리퍼블릭,64090,14-Dec,,,
(주)에프앤리퍼블릭,64090,15-Dec,,,
(주)에프앤리퍼블릭,64090,16-Dec,,,
(주)에프앤리퍼블릭,64090,17-Dec,,,
(주)에프앤리퍼블릭,64090,18-Dec,,,
(주)에프앤리퍼블릭,64090,19-Dec,,,
(주)에프엔씨엔터테인먼트,173940,14-Dec,,,
(주)에프엔씨엔터테인먼트,173940,15-Dec,,,
(주)에프엔씨엔터테인먼트,173940,16-Dec,,,
(주)에프엔씨엔터테인먼트,173940,17-Dec,,,
(주)에프엔씨엔터테인먼트,173940,18-Dec,,,
(주)에프엔씨엔터테인먼트,173940,19-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,13-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,14-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,15-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,16-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,17-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,18-Dec,,,
(주)엑세스바이오인코퍼레이션,950130,19-Dec,,,
(주)엔에스엔,31860,11-Dec,,,
(주)엔에스엔,31860,12-Dec,,,
(주)엔에스엔,31860,13-Dec,,,
(주)엔에스엔,31860,14-Dec,,,
(주)엔에스엔,31860,15-Dec,,,
(주)엔에스엔,31860,16-Dec,,,
(주)엔에스엔,31860,17-Dec,,,
(주)엔에스엔,31860,18-Dec,,,
(주)엔에스엔,31860,19-Dec,,,
(주)엔지스테크널러지,208860,16-Dec,,,
